Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Radiance (W/m^2),Power-1,Power deriv,Hour,Week Day,Month,Cos Hour,Day/Night
2017-06-17 04:00:00,89.6249855,23.349166666666665,42.9675,1016.0,1.0216666666666667,100.0155345,-0.14071400000000267,4,5,6,150.0,100
2017-06-17 05:00:00,93.44808,25.166666666666668,32.825833333333335,1015.75,23.66808333333333,89.6249855,-10.390549000000007,5,5,6,174.11809548974793,100
2017-06-17 06:00:00,99.4175,27.1975,25.605833333333333,1015.0833333333334,168.1833333333333,93.44808,3.8230945000000105,6,5,6,200.0,100
2017-06-17 07:00:00,104.8513765,23.409166666666664,50.64833333333333,1016.4166666666666,344.2333333333333,99.4175,5.9694199999999995,7,5,6,225.88190451025207,100
2017-06-17 08:00:00,181.24575,26.636666666666667,37.045,1016.75,529.9666666666667,104.8513765,5.433876499999997,8,5,6,249.99999999999997,100
2017-06-17 09:00:00,245.975064,28.996666666666663,27.65833333333333,1016.0,694.2083333333334,181.24575,76.39437349999999,9,5,6,270.71067811865476,400
2017-06-17 10:00:00,245.3355145,32.049166666666665,20.9975,1016.0,828.3333333333334,245.975064,64.72931400000002,10,5,6,286.6025403784439,400
2017-06-17 11:00:00,248.271936,35.035833333333336,18.593333333333334,1015.5833333333334,924.1666666666666,245.3355145,-0.6395495000000153,11,5,6,296.5925826289068,400
2017-06-17 12:00:00,254.1773355,35.83833333333333,15.445,1015.0,942.1333333333332,248.271936,2.936421500000023,12,5,6,300.0,400
2017-06-17 13:00:00,256.147113,37.1675,12.733333333333334,1014.0,971.6666666666666,254.1773355,5.905399499999987,13,5,6,296.5925826289068,400
2017-06-17 14:00:00,242.5277895,38.0125,12.760833333333332,1013.4166666666666,869.4166666666666,256.147113,1.9697774999999922,14,5,6,286.6025403784439,400
2017-06-17 15:00:00,240.516497,38.708333333333336,12.52,1012.5833333333334,753.775,242.5277895,-13.619323499999979,15,5,6,270.71067811865476,400
2017-06-17 16:00:00,138.8967355,37.8675,14.793333333333337,1012.0,534.9583333333334,240.516497,-2.0112925000000246,16,5,6,250.00000000000006,400
2017-06-17 17:00:00,100.583416,36.83,13.505,1011.6666666666666,403.01666666666665,138.8967355,-101.61976149999998,17,5,6,225.88190451025207,400
2017-06-17 18:00:00,106.1182395,35.5675,13.281666666666666,1012.0,232.36666666666667,100.583416,-38.313319500000006,18,5,6,200.00000000000003,100
2017-06-17 19:00:00,113.618689,33.972500000000004,15.000833333333333,1013.0833333333334,83.98166666666667,106.1182395,5.534823500000002,19,5,6,174.118095489748,100
2017-06-17 20:00:00,100.4306845,30.585,26.08666666666667,1014.0,2.655333333333333,113.618689,7.500449500000002,20,5,6,150.0,100
2017-06-17 21:00:00,103.5106605,29.6875,27.886666666666667,1014.0,1.012,100.4306845,-13.188004500000005,21,5,6,129.28932188134524,100
2017-06-17 22:00:00,102.323987,29.188333333333333,29.133333333333336,1013.25,0.973,103.5106605,3.079976000000002,22,5,6,113.39745962155617,100
2017-06-17 23:00:00,97.0976855,29.595,27.41,1013.0,0.8668333333333332,102.323987,-1.1866734999999977,23,5,6,103.40741737109319,100
2017-06-18 00:00:00,105.85888,28.831666666666667,28.2375,1012.5,0.8738333333333334,97.0976855,-5.226301500000005,0,6,6,100.0,100
2017-06-18 01:00:00,94.2584965,28.326666666666668,29.295,1012.0,0.9290833333333334,105.85888,8.761194500000002,1,6,6,103.40741737109317,100
2017-06-18 02:00:00,97.2799145,27.48333333333333,31.305833333333336,1012.0,0.93375,94.2584965,-11.600383499999992,2,6,6,113.39745962155612,100
2017-06-18 03:00:00,94.611811,27.626666666666665,30.286666666666665,1011.0,0.9290833333333332,97.2799145,3.021417999999997,3,6,6,129.28932188134524,100
2017-06-18 04:00:00,92.302266,26.933333333333334,33.0525,1011.3333333333334,0.8345833333333333,94.611811,-2.668103500000001,4,6,6,150.0,100
2017-06-18 05:00:00,101.3403,26.894166666666667,31.45083333333333,1012.0,9.7145,92.302266,-2.309545,5,6,6,174.11809548974793,100
2017-06-18 06:00:00,93.189813,27.05666666666667,30.47583333333333,1012.0,68.58,101.3403,9.038033999999996,6,6,6,200.0,100
2017-06-18 07:00:00,92.2906855,26.675,36.098333333333336,1012.0,168.38333333333333,93.189813,-8.150486999999998,7,6,6,225.88190451025207,100
2017-06-18 08:00:00,100.8475825,27.805833333333336,31.43583333333333,1012.0,302.26666666666665,92.2906855,-0.8991275000000059,8,6,6,249.99999999999997,100
2017-06-18 09:00:00,154.5085605,30.34083333333333,29.254166666666663,1012.0,543.3333333333334,100.8475825,8.556897000000006,9,6,6,270.71067811865476,400
2017-06-18 10:00:00,240.548835,31.15083333333333,28.9025,1012.0,679.4166666666666,154.5085605,53.660977999999986,10,6,6,286.6025403784439,400
2017-06-18 11:00:00,238.1175855,34.469166666666666,20.906666666666663,1012.0,819.25,240.548835,86.04027450000001,11,6,6,296.5925826289068,400
2017-06-18 12:00:00,233.4290125,32.465,25.184166666666663,1012.0,834.0,238.1175855,-2.431249500000007,12,6,6,300.0,400
2017-06-18 13:00:00,245.8306355,33.090833333333336,21.37333333333333,1011.25,843.0833333333334,233.4290125,-4.688572999999991,13,6,6,296.5925826289068,400
2017-06-18 14:00:00,233.724206,33.931666666666665,19.31083333333333,1011.0,817.0833333333334,245.8306355,12.401623,14,6,6,286.6025403784439,400
2017-06-18 15:00:00,232.5314145,35.1025,12.695,1010.6666666666666,736.5416666666666,233.724206,-12.10642949999999,15,6,6,270.71067811865476,400
2017-06-18 16:00:00,131.5407145,34.50333333333334,13.083333333333334,1010.0833333333334,582.2833333333333,232.5314145,-1.1927914999999985,16,6,6,250.00000000000006,400
2017-06-18 17:00:00,90.8158105,33.715,13.143333333333333,1010.0,397.35,131.5407145,-100.9907,17,6,6,225.88190451025207,400
2017-06-18 18:00:00,91.0775735,32.596666666666664,15.146666666666668,1010.25,209.13333333333333,90.8158105,-40.72490400000001,18,6,6,200.00000000000003,100
2017-06-18 19:00:00,101.18735,31.371666666666663,16.7525,1011.0,48.77166666666667,91.0775735,0.26176300000000197,19,6,6,174.118095489748,100
2017-06-18 20:00:00,92.2592215,30.655,16.87666666666667,1011.5,1.5788333333333335,101.18735,10.109776499999995,20,6,6,150.0,100
2017-06-18 21:00:00,97.9681895,30.370833333333334,16.515833333333333,1012.0,0.8945,92.2592215,-8.9281285,21,6,6,129.28932188134524,100
2017-06-18 22:00:00,102.5610595,28.434166666666663,23.92333333333333,1012.0,0.8298333333333333,97.9681895,5.708967999999999,22,6,6,113.39745962155617,100
2017-06-18 23:00:00,96.577,28.243333333333336,23.80333333333333,1011.9166666666666,0.8184999999999999,102.5610595,4.592870000000005,23,6,6,103.40741737109319,100
2017-06-19 00:00:00,92.786462,26.909166666666668,32.14333333333334,1011.5833333333334,0.9245,96.577,-5.984059500000001,0,0,6,100.0,100
2017-06-19 01:00:00,101.9601845,25.149166666666662,40.79416666666666,1012.0,0.8530000000000001,92.786462,-3.790537999999998,1,0,6,103.40741737109317,100
