Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Radiance (W/m^2)
2018-05-18 08:00:00,259.073265,15.455833333333333,69.87833333333334,1015.0833333333334,380.15000000000003
2018-05-18 09:00:00,268.853325,16.81083333333333,65.07083333333334,1015.0,789.275
2018-05-18 10:00:00,312.6553645,16.840833333333332,65.35666666666667,1015.0,824.4333333333334
2018-05-18 11:00:00,313.5241205,18.830833333333334,56.365833333333335,1015.0,944.5
2018-05-18 12:00:00,332.0581645,19.828333333333333,50.06,1015.0,980.25
2018-05-18 13:00:00,320.5488955,19.3275,53.932500000000005,1014.0,953.75
2018-05-18 14:00:00,339.8695395,18.015833333333333,58.0825,1014.0,877.6666666666666
2018-05-18 15:00:00,355.84473,17.286666666666665,61.29083333333333,1014.0,772.25
2018-05-18 16:00:00,317.8738,17.98,59.54583333333333,1014.0,556.0833333333334
2018-05-18 17:00:00,309.8839105,17.849999999999998,61.07416666666666,1014.0,346.45
2018-05-18 18:00:00,272.1174965,17.74833333333333,62.464166666666664,1014.5,174.78333333333333
2018-05-18 19:00:00,180.6704395,18.179166666666667,61.355,1014.5833333333334,33.491
2018-05-18 20:00:00,140.1321345,17.734166666666667,60.751666666666665,1015.0,1.804
2018-05-18 21:00:00,118.7510355,17.0525,62.49166666666667,1015.25,1.4579166666666667
2018-05-18 22:00:00,102.5938345,14.8125,77.93333333333332,1016.0,2.385666666666667
2018-05-18 23:00:00,103.8749,14.68,78.09166666666667,1016.0,2.4964166666666667
2018-05-19 00:00:00,102.0991505,14.453333333333333,77.75833333333334,1016.0,3.076416666666667
2018-05-19 01:00:00,102.880725,13.61,82.88333333333334,1016.0,2.2106666666666666
2018-05-19 02:00:00,99.688877,13.815833333333332,82.89166666666667,1016.0,2.9145833333333333
2018-05-19 03:00:00,102.67315,13.981666666666667,83.78333333333333,1016.0,2.15525
2018-05-19 04:00:00,100.2296645,13.62,85.98333333333333,1016.0,5.2402500000000005
2018-05-19 05:00:00,102.2359315,13.714999999999998,84.09166666666667,1016.3333333333334,18.47875
2018-05-19 06:00:00,100.2952145,14.899166666666666,76.76666666666667,1017.0,137.3125
2018-05-19 07:00:00,111.7599095,15.935,71.48666666666666,1017.0,323.65000000000003
2018-05-19 08:00:00,108.1974855,16.429166666666667,67.76333333333334,1017.0,525.2583333333333
2018-05-19 09:00:00,114.1044145,18.3225,57.8675,1017.0,701.1750000000001
2018-05-19 10:00:00,113.10434,19.875833333333333,50.8325,1017.0,841.75
2018-05-19 11:00:00,114.002375,21.13,43.93,1017.0,933.8333333333334
2018-05-19 12:00:00,113.4082735,23.003333333333334,36.473333333333336,1017.0,976.0
2018-05-19 13:00:00,111.4312855,24.165000000000003,30.955,1016.0,880.3249999999999
